PROBE_ID	7677153062_J.VALUE	7677153062_J.Detection Pval
ILMN_1780172	102.244	0.2519481
ILMN_1793002	121.0848	0.06493507
ILMN_1691228	123.629	0.05974026
ILMN_3233010	91.93212	0.7779221
ILMN_3188984	1027.775	0
ILMN_1790136	191.0931	0.006493506
ILMN_1791967	103.7916	0.2077922
ILMN_1780283	91.99139	0.7714286
ILMN_3245122	105.1902	0.1766234
ILMN_2387599	1993.81	0
ILMN_1679195	1845.91	0
ILMN_2283388	818.9729	0
ILMN_1684629	112.0636	0.1038961
ILMN_1697363	202.7594	0.005194805
ILMN_1785644	132.5405	0.04545455
ILMN_1674394	490.9522	0
ILMN_2404539	396.0451	0
ILMN_1806312	455.1235	0
ILMN_1691697	91.21056	0.8220779
ILMN_1721225	166.5869	0.01298701
ILMN_1771815	1001.746	0
ILMN_1728168	160.9158	0.01558442
ILMN_1751228	89.33703	0.8987013
ILMN_1680665	90.60961	0.8532467
ILMN_1801633	534.6764	0
ILMN_1740923	158.0519	0.01688312
ILMN_1782095	466.0895	0
ILMN_3196687	98.38363	0.3727273
ILMN_3273154	94.84703	0.5597402
ILMN_1779974	186.0503	0.006493506
ILMN_3253382	95.13169	0.5428572
ILMN_1718501	94.83015	0.5597402
ILMN_2262543	91.32436	0.8168831
ILMN_1813344	126.5392	0.05064935
ILMN_2350607	110.9167	0.1142857
ILMN_1762670	110.3644	0.1155844
ILMN_2260933	91.85589	0.7831169
ILMN_1752744	104.1822	0.1961039
ILMN_2347534	100.0254	0.3207792
ILMN_2176251	214.4798	0.003896104
ILMN_1764885	94.33811	0.6
ILMN_1765400	91.77764	0.7844156
ILMN_1739198	98.8766	0.3480519
ILMN_1661618	94.6999	0.5662338
ILMN_1751045	103.1622	0.2246753
ILMN_1697431	97.00119	0.4324675
ILMN_1775686	94.36482	0.5987013
ILMN_1715625	143.5939	0.02597403
ILMN_1677137	118.5733	0.07402597
ILMN_1808633	123.8973	0.05844156
ILMN_1667790	90.73373	0.8428571
ILMN_1735189	96.67279	0.4506494
ILMN_1728403	131.2839	0.04675325
ILMN_1697872	112.6847	0.1
ILMN_1749424	107.2598	0.1441558
ILMN_1721459	97.49247	0.4077922
ILMN_1764503	118.7147	0.07402597
ILMN_1724608	106.0499	0.1597403
ILMN_3177348	100.1496	0.3155844
ILMN_3263501	92.91279	0.7025974
ILMN_1663893	333.9047	0
ILMN_2174711	104.731	0.1844156
ILMN_3243121	89.72462	0.887013
ILMN_3235163	101.5366	0.2649351
ILMN_3178461	89.96894	0.8779221
ILMN_3254928	115.7427	0.08831169
ILMN_1758806	160.9108	0.01558442
ILMN_1661954	97.78526	0.4025974
ILMN_2211724	5857.054	0
ILMN_1699901	129.1409	0.04805195
ILMN_3178967	111.2763	0.1116883
ILMN_1682812	132.604	0.04545455
ILMN_1737588	345.8828	0
ILMN_2386205	128.7138	0.04935065
ILMN_1690703	99.28459	0.3376623
ILMN_1702226	105.6917	0.1662338
ILMN_2283814	104.2551	0.1948052
ILMN_1675632	93.62305	0.6428571
ILMN_1722407	166.4029	0.01298701
ILMN_2267383	92.99499	0.6922078
ILMN_1653577	95.32182	0.5311688
ILMN_1762061	99.03387	0.3467532
ILMN_1668442	98.5565	0.3649351
ILMN_1712386	112.972	0.0987013
ILMN_2171183	97.87679	0.3948052
ILMN_3307211	100.0034	0.3207792
ILMN_1684866	100.8594	0.2818182
ILMN_2356311	129.3875	0.04805195
ILMN_2266005	108.1442	0.1298701
ILMN_1777221	103.7723	0.2077922
ILMN_3249045	125.0989	0.05454545
ILMN_1814204	9142.347	0
ILMN_1716838	96.99052	0.4324675
ILMN_2411127	112.2374	0.1025974
ILMN_1656297	118.6173	0.07402597
ILMN_1795836	141.5755	0.03116883
ILMN_1765328	92.6306	0.7298701
ILMN_2310295	108.1041	0.1298701
ILMN_2310296	116.2856	0.08701298
ILMN_1763401	111.0785	0.1116883
ILMN_1769471	90.42844	0.8584415
ILMN_3307877	2066.815	0
ILMN_1764329	114.0636	0.0948052
ILMN_1667230	90.86806	0.8350649
ILMN_1776147	153.046	0.01948052
ILMN_1814369	90.99619	0.8311688
ILMN_1695959	112.5374	0.1
ILMN_1682896	100.4627	0.2974026
ILMN_2331197	126.8179	0.04935065
ILMN_2251978	186.3788	0.006493506
ILMN_1712936	131.4065	0.04675325
ILMN_1808602	106.4288	0.1558442
ILMN_1772575	122.6163	0.06233766
ILMN_1699071	802.6792	0
ILMN_2104929	95.75944	0.5025974
ILMN_2104924	102.6236	0.2376623
ILMN_1655201	93.72586	0.6337662
ILMN_3246107	96.7484	0.4467532
ILMN_1716149	95.95795	0.487013
ILMN_1807686	155.8872	0.01688312
ILMN_1767805	94.39932	0.5935065
ILMN_1793572	149.3405	0.02077922
ILMN_1724299	98.97133	0.3467532
ILMN_1694182	96.43371	0.4584416
ILMN_1780406	111.7115	0.1051948
ILMN_1683036	91.71545	0.7844156
ILMN_2202320	91.58728	0.7961039
ILMN_1716682	91.60574	0.7948052
ILMN_3263072	94.93045	0.5545455
ILMN_1666773	94.15202	0.6155844
ILMN_2110496	121.9549	0.06233766
ILMN_1698166	110.859	0.1142857
ILMN_1752312	126.1966	0.05194805
ILMN_1767601	156.8936	0.01688312
ILMN_3260501	117.7933	0.08051948
ILMN_3184041	173.302	0.009090909
ILMN_3235840	88.94212	0.9194805
ILMN_1764410	457.119	0
ILMN_1802771	101.839	0.2571429
ILMN_1721338	95.84812	0.4961039
ILMN_3249095	91.66694	0.7883117
ILMN_1789405	199.7264	0.005194805
ILMN_1673743	96.28624	0.4688312
ILMN_3196690	118.0191	0.07922078
ILMN_1795991	152.8217	0.01948052
ILMN_1759595	126.2512	0.05194805
ILMN_3307887	328.8283	0
ILMN_1741295	172.7347	0.009090909
ILMN_1757114	91.18843	0.8233766
ILMN_1706859	125.6916	0.05194805
ILMN_1663417	99.08634	0.3454545
ILMN_1717371	132.5253	0.04545455
ILMN_1737255	90.13223	0.8688312
ILMN_3265879	125.7723	0.05194805
ILMN_1804884	108.5543	0.1220779
ILMN_2325112	119.938	0.07012987
ILMN_1660379	112.1628	0.1038961
ILMN_1711067	108.3866	0.125974
ILMN_1766178	119.123	0.07402597
ILMN_1697957	90.49403	0.8558441
ILMN_1759195	107.7613	0.1363636
ILMN_1757347	131.0833	0.04675325
ILMN_2384513	101.011	0.2805195
ILMN_1652512	129.0214	0.04805195
ILMN_1778132	109.5228	0.1194805
ILMN_1691757	127.8757	0.04935065
ILMN_1769925	94.30685	0.6012987
ILMN_3248551	91.56276	0.7987013
ILMN_3236321	102.92	0.2272727
ILMN_3248176	97.28479	0.4168831
ILMN_3240717	107.4827	0.1415584
ILMN_1732404	99.78281	0.3272727
ILMN_1780840	147.358	0.02207792
ILMN_1812688	234.4452	0.001298701
ILMN_1738410	104.1381	0.2
ILMN_1740308	96.02647	0.4844156
ILMN_2073520	102.1423	0.2519481
ILMN_1795419	210.3384	0.005194805
ILMN_1810759	361.6289	0
ILMN_2090558	346.7662	0
ILMN_1684726	99.41003	0.3363636
ILMN_1781774	91.3337	0.8155844
ILMN_2089316	92.69012	0.7207792
ILMN_1774584	549.0619	0
ILMN_2386016	333.4479	0
ILMN_1708906	372.9752	0
ILMN_1699724	98.99706	0.3467532
ILMN_1724376	185.741	0.006493506
ILMN_2182148	100.771	0.2844156
ILMN_1738099	193.0209	0.006493506
ILMN_1804597	108.5105	0.1220779
ILMN_1687445	92.411	0.7428572
ILMN_1676822	91.27264	0.8194805
ILMN_1661594	176.8268	0.007792208
ILMN_1660275	106.4276	0.1558442
ILMN_1730631	144.6601	0.02467532
ILMN_1795007	142.3597	0.02987013
ILMN_1720833	93.93048	0.625974
ILMN_1701131	128.637	0.04935065
ILMN_1768071	96.14128	0.4753247
ILMN_3307882	117.8766	0.08051948
ILMN_1774219	101.1742	0.2766234
ILMN_1760352	92.76521	0.7155844
ILMN_2195099	99.56674	0.3311688
ILMN_1720274	100.5367	0.2948052
ILMN_1665471	113.9137	0.0948052
ILMN_3243366	116.3287	0.08701298
ILMN_1722186	140.3673	0.03246753
ILMN_1787370	104.0404	0.2012987
ILMN_1768007	162.5736	0.01298701
ILMN_3307139	99.26979	0.3376623
ILMN_1769112	92.97393	0.6922078
ILMN_1785955	100.4912	0.2961039
ILMN_1790070	92.61903	0.7298701
ILMN_1776122	143.368	0.02597403
ILMN_1805148	97.88168	0.3948052
ILMN_1683065	233.767	0.001298701
ILMN_1797972	121.914	0.06363636
ILMN_1655269	156.608	0.01688312
ILMN_1777214	100.899	0.2818182
ILMN_3251616	98.33458	0.3766234
ILMN_3247681	130.963	0.04675325
ILMN_3236377	5055.047	0
ILMN_2229940	110.3487	0.1155844
ILMN_3247753	102.1138	0.2532468
ILMN_3246494	128.9073	0.04935065
ILMN_1701186	94.13197	0.6181818
ILMN_1797577	98.15369	0.3857143
ILMN_1726729	121.5862	0.06493507
ILMN_1655365	95.4826	0.5220779
ILMN_2280542	111.5417	0.1051948
ILMN_1692707	118.4613	0.07662338
ILMN_3240957	95.40546	0.5272727
ILMN_1774265	102.1308	0.2519481
ILMN_2174948	93.02303	0.6883117
ILMN_1717010	97.55247	0.4077922
ILMN_2360929	93.14024	0.6766234
ILMN_2279484	95.91152	0.4896104
ILMN_3235176	156.9251	0.01688312
ILMN_3242679	94.01613	0.6207792
ILMN_1762260	92.18433	0.7545455
ILMN_1662523	92.15939	0.7558442
ILMN_1787529	120.3088	0.06883117
ILMN_2193175	103.3219	0.2233766
ILMN_1764500	168.6328	0.01038961
ILMN_1761882	95.06189	0.5467532
ILMN_2224486	101.8436	0.2571429
ILMN_1676749	94.01978	0.6207792
ILMN_3194118	98.25014	0.3805195
ILMN_1689607	101.2608	0.2727273
ILMN_1688372	107.2335	0.1441558
ILMN_2331658	106.6995	0.1532468
ILMN_1728581	98.74432	0.3571429
ILMN_1750144	315.5904	0
ILMN_1684188	177.4148	0.007792208
ILMN_1671116	132.2365	0.04545455
ILMN_1653228	156.1994	0.01688312
ILMN_1671387	103.4371	0.2155844
ILMN_2246105	92.40535	0.7441558
ILMN_1771393	106.3938	0.1558442
ILMN_1754423	100.2852	0.3090909
ILMN_2071028	92.55479	0.7350649
ILMN_1721564	91.36447	0.812987
ILMN_1795514	95.828	0.4961039
ILMN_1705753	106.1134	0.1597403
ILMN_2215545	114.0645	0.0948052
ILMN_1682787	107.9494	0.1311688
ILMN_2041463	97.80221	0.4012987
ILMN_1742009	93.39259	0.6584415
ILMN_1793724	145.5088	0.02467532
ILMN_1666731	92.34603	0.7454545
ILMN_1713935	108.7833	0.1207792
ILMN_1665217	172.1886	0.009090909
ILMN_2288483	7258.561	0
ILMN_1687391	260.0999	0
ILMN_1695754	112.5244	0.1
ILMN_1746303	93.08231	0.6818182
ILMN_1673485	93.36153	0.6597403
ILMN_1795936	214.4619	0.003896104
ILMN_1815682	186.8552	0.006493506
ILMN_1696597	94.3362	0.6
ILMN_1697742	127.1329	0.04935065
ILMN_2078264	193.3319	0.006493506
ILMN_1792415	215.1834	0.003896104
ILMN_1658398	101.0168	0.2805195
ILMN_1723254	105.1729	0.1779221
ILMN_2124236	102.6896	0.2350649
ILMN_3247334	113.6747	0.0948052
ILMN_1775136	86.27074	0.9818182
ILMN_1672863	108.9614	0.1194805
ILMN_1664383	97.15746	0.4233766
ILMN_3306963	93.40563	0.6584415
ILMN_1768120	104.6911	0.1857143
ILMN_3267665	98.05096	0.3896104
ILMN_3238618	156.1214	0.01688312
ILMN_3242335	92.21198	0.7532467
ILMN_2184612	96.2039	0.474026
ILMN_1690454	168.7646	0.01038961
ILMN_1661160	108.2332	0.1298701
ILMN_1794112	132.8167	0.04415584
ILMN_1757639	86.2547	0.9818182
ILMN_1658649	95.77405	0.5025974
ILMN_1797372	145.2862	0.02467532
ILMN_1700967	119.3347	0.07402597
ILMN_1672336	113.3499	0.09740259
ILMN_1691557	93.94189	0.625974
ILMN_1679339	195.1722	0.005194805
ILMN_1661409	474.2833	0
ILMN_2136455	96.38138	0.4623377
ILMN_1687084	113.6088	0.0948052
ILMN_1747573	96.10117	0.4779221
ILMN_2224333	94.09096	0.6194805
ILMN_1697761	123.3546	0.06103896
ILMN_1660519	100.2402	0.3116883
ILMN_2135339	86.85384	0.9701298
ILMN_3241670	105.8009	0.1649351
ILMN_1694470	112.0394	0.1038961
ILMN_3240168	96.9372	0.4350649
ILMN_3241169	125.8121	0.05194805
ILMN_1708382	134.0034	0.04155844
ILMN_1724990	107.8973	0.1324675
ILMN_2179533	93.77172	0.6337662
ILMN_1813695	98.95319	0.3467532
ILMN_1810752	97.44688	0.4090909
ILMN_2347789	101.0619	0.2792208
ILMN_1694588	92.19729	0.7545455
ILMN_3247844	92.29928	0.7467533
ILMN_1755519	97.38082	0.412987
ILMN_1704692	97.7393	0.4038961
ILMN_1665066	213.0621	0.005194805
ILMN_2160124	110.5769	0.1155844
ILMN_2207562	105.9009	0.1636364
ILMN_2207561	99.0671	0.3454545
ILMN_1805730	101.9345	0.2571429
ILMN_1672124	157.3094	0.01688312
ILMN_1761941	159.6649	0.01688312
ILMN_1802019	97.03267	0.4311688
ILMN_1795838	93.45977	0.651948
ILMN_1754017	92.57727	0.7324675
ILMN_1665714	96.47623	0.4558442
ILMN_1798129	106.4992	0.1558442
ILMN_1704637	102.6304	0.2376623
ILMN_1794239	91.67783	0.787013
ILMN_1698677	112.6474	0.1
ILMN_2205695	97.79852	0.4012987
ILMN_1761963	159.8343	0.01688312
ILMN_3242086	95.47926	0.5220779
ILMN_1689176	95.7297	0.5064935
ILMN_2069821	100.0905	0.3168831
ILMN_1700257	127.0511	0.04935065
ILMN_1812701	137.2429	0.03896104
ILMN_2224907	565.1487	0
ILMN_1713892	517.4533	0
ILMN_1692617	91.37525	0.812987
ILMN_2214713	93.92859	0.625974
ILMN_2118405	97.53451	0.4077922
ILMN_1805995	95.5415	0.5181818
ILMN_1757137	99.66927	0.3298701
ILMN_2225956	116.5388	0.08571429
ILMN_3246552	102.3333	0.2467532
ILMN_1666827	116.4423	0.08701298
ILMN_2338921	213.1602	0.005194805
ILMN_1752086	240.305	0.001298701
ILMN_1706893	122.5695	0.06233766
ILMN_1735004	90.46473	0.8571429
ILMN_2367290	90.25254	0.8636364
ILMN_2271924	96.42066	0.4597403
ILMN_1694131	97.4025	0.4103896
ILMN_3249240	97.37511	0.412987
ILMN_3237511	112.4413	0.1012987
ILMN_3239531	120.9291	0.06623377
ILMN_2072101	94.66951	0.5714286
ILMN_3236160	101.7853	0.2584416
ILMN_1652348	95.36027	0.5298702
ILMN_1709763	87.88562	0.9558442
ILMN_1700034	90.2679	0.8636364
ILMN_1725276	94.17545	0.612987
ILMN_1746819	114.3534	0.09350649
ILMN_1689836	1028.896	0
ILMN_1680738	124.6445	0.05584415
ILMN_1695917	329.829	0
ILMN_1701911	114.7882	0.08961039
ILMN_1654542	184.0621	0.006493506
ILMN_1796595	125.1245	0.05454545
ILMN_1769556	94.46818	0.5857143
ILMN_1743939	280.1235	0
ILMN_1763326	113.5218	0.0961039
ILMN_1659079	92.4609	0.7415584
ILMN_3253599	100.0635	0.3181818
ILMN_2150465	2960.359	0
ILMN_1694798	99.80093	0.3272727
ILMN_1677292	107.7813	0.1337662
ILMN_1761566	255.8113	0
ILMN_1698770	95.82258	0.4961039
ILMN_1662184	104.38	0.1948052
ILMN_2198575	91.49226	0.8
ILMN_1757636	126.6433	0.05064935
ILMN_2121147	97.4682	0.4077922
ILMN_1791650	95.46684	0.5246753
ILMN_2225577	176.6439	0.007792208
ILMN_1695852	90.16654	0.8688312
ILMN_2098616	317.3365	0
ILMN_1673654	167.3754	0.01298701
ILMN_1728742	122.7068	0.06233766
ILMN_1716154	109.6679	0.1181818
ILMN_3240287	102.595	0.2402597
ILMN_1776788	419.4883	0
ILMN_2195821	526.9443	0
ILMN_1677303	95.75313	0.5025974
ILMN_2232494	92.7753	0.7142857
ILMN_3240730	89.57957	0.8896104
ILMN_1658439	105.3755	0.174026
ILMN_1726930	106.8175	0.1532468
ILMN_2409879	96.52789	0.4558442
ILMN_1699170	98.03021	0.3896104
ILMN_1718866	93.1858	0.6727273
ILMN_1806520	89.89584	0.8792208
ILMN_3246356	93.25292	0.6636364
ILMN_1673478	267.8113	0
ILMN_3237850	192.4512	0.006493506
ILMN_1783023	216.6112	0.003896104
ILMN_1685854	122.4863	0.06233766
ILMN_1727553	108.0398	0.1311688
ILMN_1771494	96.20241	0.474026
ILMN_3241808	100.2926	0.3077922
ILMN_1684368	208.0832	0.005194805
ILMN_1688242	179.5558	0.007792208
ILMN_1691899	123.5519	0.05974026
ILMN_2370685	127.9069	0.04935065
ILMN_2372199	95.58096	0.5181818
ILMN_1709035	111.0667	0.1116883
ILMN_3273206	93.76273	0.6337662
ILMN_1666316	97.87189	0.3948052
ILMN_2078592	96.24265	0.4727273
ILMN_1757723	110.1596	0.1155844
ILMN_1704253	123.5676	0.05974026
ILMN_1727602	84.85616	0.9922078
ILMN_1722364	90.21038	0.8675325
ILMN_2380588	130.0456	0.04805195
ILMN_2161357	392.1704	0
ILMN_1692160	94.94652	0.5532467
ILMN_1720858	364.2367	0
ILMN_1794829	97.24936	0.4168831
ILMN_1753658	90.57915	0.8558441
ILMN_1715708	95.08503	0.5454546
ILMN_1703924	97.25664	0.4168831
ILMN_1743187	111.7425	0.1051948
ILMN_1717295	133.4949	0.04415584
ILMN_1726152	95.30558	0.5311688
ILMN_3242186	100.5617	0.2948052
ILMN_1790461	147.0987	0.02207792
ILMN_2054121	92.75611	0.7155844
ILMN_3237520	89.21409	0.9064935
ILMN_1651987	141.3032	0.03116883
ILMN_1804834	166.877	0.01298701
ILMN_3252665	132.1028	0.04545455
ILMN_1775999	103.7957	0.2077922
ILMN_1752476	145.717	0.02467532
ILMN_1760037	113.4943	0.0961039
ILMN_1813236	202.6076	0.005194805
ILMN_1742467	119.6025	0.07272727
ILMN_3253523	101.7073	0.2597403
ILMN_1761762	93.97318	0.6220779
ILMN_1769789	102.6382	0.2376623
ILMN_1709026	90.76746	0.8389611
ILMN_2060719	98.73143	0.3571429
ILMN_1696711	103.6659	0.2116883
ILMN_1711203	146.4397	0.02337662
ILMN_1706645	122.3762	0.06233766
ILMN_1815039	212.162	0.005194805
ILMN_1691668	111.1538	0.1116883
ILMN_1666617	93.438	0.6532468
ILMN_2103739	92.11078	0.7636364
ILMN_1653794	849.4285	0
ILMN_2413141	100.4522	0.2974026
ILMN_1693323	97.58241	0.4064935
ILMN_1805932	103.452	0.2155844
ILMN_1757837	102.671	0.2350649
ILMN_1707780	96.48196	0.4558442
ILMN_1771746	111.5149	0.1064935
ILMN_3251274	105.9997	0.1597403
ILMN_1783075	96.84449	0.438961
ILMN_1715096	196.1939	0.005194805
ILMN_1805695	105.3091	0.174026
ILMN_2228196	469.7208	0
ILMN_1763907	101.5814	0.2623377
ILMN_2083925	93.81734	0.6324675
ILMN_3262909	99.4457	0.3337662
ILMN_3183213	94.02228	0.6207792
ILMN_1734766	102.4982	0.2428571
ILMN_1670737	90.01727	0.8766234
ILMN_1743399	87.48085	0.9623377
ILMN_1765438	101.0438	0.2805195
ILMN_1754158	94.19006	0.6103896
ILMN_3261226	90.92603	0.8350649
ILMN_1727917	97.80513	0.4012987
ILMN_1684040	156.5102	0.01688312
ILMN_1724915	101.1831	0.2766234
ILMN_1669831	186.6979	0.006493506
ILMN_2220772	94.83804	0.5597402
ILMN_1755111	95.19189	0.5389611
ILMN_1651624	99.71664	0.3298701
ILMN_1778951	101.9574	0.2558441
ILMN_2270100	164.557	0.01298701
ILMN_1793559	184.1864	0.006493506
ILMN_2356599	98.88033	0.3480519
ILMN_1700978	107.7577	0.1363636
ILMN_1738223	135.1139	0.04025974
ILMN_3307144	131.935	0.04545455
ILMN_1798108	123.2262	0.06103896
ILMN_2186678	98.37876	0.3727273
ILMN_1665824	196.5202	0.005194805
ILMN_3242059	95.81454	0.5
ILMN_1671087	97.26424	0.4168831
ILMN_3248091	99.49364	0.3337662
ILMN_1687835	131.1009	0.04675325
ILMN_1686889	89.54575	0.8909091
ILMN_3248941	131.0694	0.04675325
ILMN_1802942	240.1424	0.001298701
ILMN_1791889	100.1271	0.3168831
ILMN_2307407	105.181	0.1779221
ILMN_1709799	91.01211	0.8285714
ILMN_2134765	111.2428	0.1116883
ILMN_1712836	254.2298	0
ILMN_1682444	91.84782	0.7831169
ILMN_1730629	99.22292	0.3402597
ILMN_1795286	167.986	0.01168831
ILMN_2285708	108.93	0.1194805
ILMN_1766446	115.9985	0.08701298
ILMN_2391765	702.1201	0
ILMN_1722945	98.95161	0.3467532
ILMN_1766219	103.6069	0.2142857
ILMN_1728057	116.1548	0.08701298
ILMN_1754920	101.3678	0.2688312
ILMN_1655572	108.195	0.1298701
ILMN_3241996	100.2383	0.3116883
ILMN_1680867	133.3119	0.04415584
ILMN_1653797	666.4702	0
ILMN_2168866	102.0624	0.2545455
ILMN_1716728	110.445	0.1155844
ILMN_1659524	132.6341	0.04545455
ILMN_2205350	105.804	0.1649351
ILMN_1768684	88.77424	0.9272727
ILMN_1657064	120.4124	0.06753246
ILMN_2220403	126.4844	0.05064935
ILMN_1741812	107.6102	0.1376623
ILMN_1775919	98.51441	0.3662338
ILMN_1712616	107.6276	0.1376623
ILMN_1705116	113.7673	0.0948052
ILMN_1665117	146.0515	0.02467532
ILMN_1716434	97.89983	0.3935065
ILMN_3235761	93.94342	0.625974
ILMN_1772588	110.1797	0.1155844
ILMN_1687848	94.84948	0.5597402
ILMN_1763011	193.0071	0.006493506
ILMN_1745119	130.2158	0.04675325
ILMN_2183885	110.8318	0.1142857
ILMN_1737663	91.39031	0.812987
ILMN_1737819	96.4856	0.4558442
ILMN_1701724	138.8245	0.03376623
ILMN_1800632	107.4042	0.1428571
ILMN_1681057	91.10692	0.8272727
ILMN_1713729	98.01064	0.3909091
ILMN_1795703	105.3815	0.174026
ILMN_1751143	295.1474	0
ILMN_1751051	136.3335	0.04025974
ILMN_1730048	354.0744	0
ILMN_1804498	308.126	0
ILMN_2259292	108.6938	0.1220779
ILMN_1660270	132.8535	0.04415584
ILMN_1708604	158.6479	0.01688312
ILMN_1784166	94.73013	0.5636364
ILMN_2246083	111.9738	0.1038961
ILMN_1713322	163.2719	0.01298701
ILMN_1663493	104.5564	0.1883117
ILMN_1678863	103.6532	0.2116883
ILMN_1739798	308.8335	0
ILMN_1706101	98.0146	0.3909091
ILMN_1779225	86.21951	0.9818182
ILMN_1700588	100.6162	0.2922078
ILMN_1793508	112.1742	0.1038961
ILMN_3235912	150.8028	0.01948052
ILMN_3238082	104.5045	0.1909091
ILMN_3248773	166.7063	0.01298701
ILMN_1672605	341.6336	0
ILMN_1729130	156.1195	0.01688312
ILMN_1770030	283.4074	0
ILMN_2081335	249.7589	0
ILMN_1809612	88.1666	0.9441559
ILMN_1674498	101.6542	0.261039
ILMN_1741475	246.187	0.001298701
ILMN_1740903	123.2193	0.06103896
ILMN_1718336	326.4586	0
ILMN_1755033	93.95925	0.6233766
ILMN_2198859	104.4933	0.1909091
ILMN_1804895	132.7637	0.04415584
ILMN_1655961	174.5848	0.007792208
ILMN_1779751	134.5646	0.04155844
ILMN_3238680	166.0349	0.01298701
ILMN_1790211	119.2864	0.07402597
ILMN_3184724	100.7955	0.2844156
ILMN_3232156	95.25412	0.5363637
ILMN_1779735	1298.496	0
ILMN_1658210	97.12511	0.425974
ILMN_2226691	95.06665	0.5467532
ILMN_1790315	101.6001	0.2623377
ILMN_3243749	121.7856	0.06493507
ILMN_3244903	94.56367	0.5818182
ILMN_1726640	100.3566	0.3012987
ILMN_1659990	104.4274	0.1935065
ILMN_1695301	89.77541	0.8818182
ILMN_2116811	96.1409	0.4753247
ILMN_1717219	191.5578	0.006493506
ILMN_1710606	102.4706	0.2428571
ILMN_1731293	94.81413	0.5597402
ILMN_1737242	106.7838	0.1532468
ILMN_3261843	92.55492	0.7350649
ILMN_1687213	101.3221	0.2714286
ILMN_1654792	93.85712	0.6311688
ILMN_1699085	120.3784	0.06753246
ILMN_1685705	95.9219	0.4896104
ILMN_1811735	94.61836	0.5779221
ILMN_1663364	95.68565	0.5090909
ILMN_1745992	92.32306	0.7467533
ILMN_1652888	110.6191	0.1142857
ILMN_3243302	100.3264	0.3051948
ILMN_1790751	104.4682	0.1922078
ILMN_2098325	170.9338	0.009090909
ILMN_1706275	115.202	0.08831169
ILMN_1812841	126.0555	0.05194805
ILMN_1676797	105.8349	0.1636364
ILMN_2091084	7679.025	0
ILMN_1727618	104.2708	0.1948052
ILMN_1656369	91.98742	0.7727273
ILMN_1677385	185.7198	0.006493506
ILMN_1760400	170.5375	0.009090909
ILMN_1679241	94.0622	0.6194805
ILMN_1792242	111.7911	0.1051948
ILMN_2113738	7385.313	0
ILMN_1739133	108.0045	0.1311688
ILMN_1657149	117.7754	0.08051948
ILMN_2135709	103.5298	0.2155844
ILMN_1670975	88.61391	0.9311689
ILMN_1784408	106.7143	0.1532468
ILMN_3307154	88.65013	0.9285714
ILMN_1774884	99.99892	0.3207792
ILMN_1688772	98.03666	0.3896104
ILMN_1788415	96.88305	0.4376623
ILMN_1777740	184.8056	0.006493506
ILMN_1764320	107.096	0.1493506
ILMN_1653205	391.768	0
ILMN_3268179	89.4647	0.8961039
ILMN_1721133	95.44693	0.525974
ILMN_3247556	98.14709	0.387013
ILMN_2096467	93.67402	0.638961
ILMN_1749047	91.76814	0.7844156
ILMN_1742074	242.9977	0.001298701
ILMN_1705085	105.6044	0.1675325
ILMN_1753929	91.67274	0.787013
ILMN_1801178	97.81247	0.3987013
ILMN_1769011	99.13303	0.3428572
ILMN_1719762	88.10224	0.9454545
ILMN_3252615	102.8959	0.2272727
ILMN_3243899	113.2652	0.09740259
ILMN_1801725	92.25087	0.7519481
ILMN_1792663	91.19538	0.8220779
ILMN_1721513	93.80489	0.6337662
ILMN_1651685	199.8839	0.005194805
ILMN_2082699	97.80899	0.4012987
ILMN_1776367	92.64407	0.7272727
ILMN_1767831	90.43081	0.8571429
ILMN_3251418	102.9129	0.2272727
ILMN_1667405	120.4607	0.06753246
ILMN_1681221	104.4197	0.1935065
ILMN_1717403	94.30942	0.6012987
ILMN_1753190	115.3857	0.08831169
ILMN_1791306	182.3552	0.006493506
ILMN_1777477	106.5007	0.1558442
ILMN_3307818	95.58324	0.5181818
ILMN_1695485	95.29389	0.5337662
ILMN_1750969	157.7867	0.01688312
ILMN_1751069	117.2442	0.08311688
ILMN_1808873	92.28308	0.7480519
ILMN_1803317	188.5335	0.006493506
ILMN_1723709	109.0108	0.1194805
ILMN_2329569	108.7236	0.1207792
ILMN_1686841	101.6588	0.261039
ILMN_2076014	90.81116	0.8363636
ILMN_1811555	145.6624	0.02467532
ILMN_1744581	91.49419	0.8
ILMN_1769409	118.8829	0.07402597
ILMN_1809323	91.82882	0.7844156
ILMN_1722387	99.3135	0.3376623
ILMN_1708029	130.9149	0.04675325
ILMN_1683232	96.65856	0.4506494
ILMN_3238793	97.67584	0.4038961
ILMN_1738678	204.5662	0.005194805
ILMN_1705735	84.00468	0.9935065
ILMN_2365667	94.07643	0.6194805
ILMN_1699537	92.49304	0.7402598
ILMN_1769538	97.72348	0.4038961
ILMN_1654895	100.9696	0.2805195
ILMN_1702197	100.9239	0.2818182
ILMN_3251592	100.8101	0.2844156
ILMN_1761138	461.4204	0
ILMN_1770303	98.97089	0.3467532
ILMN_3235526	91.35339	0.8142857
ILMN_1701361	110.1959	0.1155844
ILMN_1781745	116.4515	0.08701298
ILMN_1678189	95.48807	0.5220779
ILMN_1700028	182.5826	0.006493506
ILMN_1782618	141.8215	0.03116883
ILMN_1719280	183.0619	0.006493506
ILMN_1733221	318.1107	0
ILMN_1813641	138.9521	0.03376623
